"date","activeEnergy","cepa","cepb","cepc","AVGpS","AVGqS","AVGsS","FPS","AVGpA","AVGpB","AVGpC","AVGqA","AVGqB","AVGqC","AVGsA","AVGsB","AVGsC","offPeak cepa","offPeak cepb","offPeak cepc","offPeak activeEnergy","offPeak invoice value","offPeak invoice activeEnergy","offPeak invoice currency","offPeak invoice tarrif","offPeak invoice flag","invoice value","invoice tariff","invoice currency","invoice flag value","invoice flag flag","invoice taxes icms","invoice taxes pis","invoice taxes cofins","invoice tarrif"
"03/03/2017 23:00:00",373,123,123,127,,,,,,,,,,,,,,123,123,127,373,0.20888,0.373,"R$",0.56,,0.20888,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 00:00:00",373,123,123,127,,,,,,,,,,,,,,123,123,127,373,0.20888,0.373,"R$",0.56,,0.20888,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 01:00:00",168,58,57,53,,,,,,,,,,,,,,58,57,53,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 02:00:00",166,55,61,50,,,,,,,,,,,,,,55,61,50,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 03:00:00",252,81,93,78,,,,,,,,,,,,,,81,93,78,252,0.14112000000000002,0.252,"R$",0.56,,0.14112000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 04:00:00",263,89,99,75,,,,,,,,,,,,,,89,99,75,263,0.14728000000000002,0.263,"R$",0.56,,0.14728000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 05:00:00",361,123,124,114,,,,,,,,,,,,,,123,124,114,361,0.20216,0.361,"R$",0.56,,0.20216,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 06:00:00",168,54,58,56,,,,,,,,,,,,,,54,58,56,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 07:00:00",167,48,63,56,,,,,,,,,,,,,,48,63,56,167,0.09352000000000002,0.167,"R$",0.56,,0.09352000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 08:00:00",167,47,66,54,,,,,,,,,,,,,,47,66,54,167,0.09352000000000002,0.167,"R$",0.56,,0.09352000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 09:00:00",166,44,68,54,,,,,,,,,,,,,,44,68,54,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 10:00:00",165,46,64,55,,,,,,,,,,,,,,46,64,55,165,0.09240000000000001,0.165,"R$",0.56,,0.09240000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 11:00:00",165,45,64,56,,,,,,,,,,,,,,45,64,56,165,0.09240000000000001,0.165,"R$",0.56,,0.09240000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 12:00:00",165,43,65,57,,,,,,,,,,,,,,43,65,57,165,0.09240000000000001,0.165,"R$",0.56,,0.09240000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 13:00:00",430,132,153,145,,,,,,,,,,,,,,132,153,145,430,0.24080000000000001,0.43,"R$",0.56,,0.24080000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 14:00:00",166,49,61,56,,,,,,,,,,,,,,49,61,56,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 15:00:00",388,121,136,131,,,,,,,,,,,,,,121,136,131,388,0.21728000000000003,0.388,"R$",0.56,,0.21728000000000003,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 16:00:00",166,55,55,56,,,,,,,,,,,,,,55,55,56,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 17:00:00",392,127,133,132,,,,,,,,,,,,,,127,133,132,392,0.21952000000000002,0.392,"R$",0.56,,0.21952000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 18:00:00",169,59,52,58,,,,,,,,,,,,,,59,52,58,169,0.09464000000000002,0.169,"R$",0.56,,0.09464000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 19:00:00",402,134,135,133,,,,,,,,,,,,,,134,135,133,402,0.22512000000000004,0.402,"R$",0.56,,0.22512000000000004,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 20:00:00",166,58,58,50,,,,,,,,,,,,,,58,58,50,166,0.09296000000000001,0.166,"R$",0.56,,0.09296000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 21:00:00",170,59,58,53,,,,,,,,,,,,,,59,58,53,170,0.09520000000000002,0.17,"R$",0.56,,0.09520000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 22:00:00",397,123,141,133,,,,,,,,,,,,,,123,141,133,397,0.22232000000000005,0.397,"R$",0.56,,0.22232000000000005,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"04/03/2017 23:00:00",168,50,64,54,,,,,,,,,,,,,,50,64,54,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 00:00:00",168,55,62,51,,,,,,,,,,,,,,55,62,51,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 01:00:00",167,58,64,45,,,,,,,,,,,,,,58,64,45,167,0.09352000000000002,0.167,"R$",0.56,,0.09352000000000002,0.56,"R$",0.02,"Amarela",0,0,0,0.56
"05/03/2017 02:00:00",168,59,65,44,,,,,,,,,,,,,,59,65,44,168,0.09408000000000001,0.168,"R$",0.56,,0.09408000000000001,0.56,"R$",0.02,"Amarela",0,0,0,0.56
